yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-40.0,-98.43,-44.91,-14.15,-7.97,-188.0,0.75,0.79,0.71
22.9,-93.72,-32.39,105.04,-22.92,-190.0,0.54,0.62,0.79
42.8,-99.5,-83.16,74.71,-3.91,-16.22,0.08,0.67,0.54
-4.0,-115.05,-103.65,-140.58,-3.58,150.0,-0.36,0.61,0.14
-40.0,-118.03,-89.51,-124.26,-105.7,-7.0,0.05,0.67,0.24
-25.0,-93.87,-58.01,15.35,-43.79,-222.0,0.62,0.47,0.88
24.7,-85.06,-50.07,142.84,3.73,-154.7,0.34,0.54,0.89
18.0,-97.38,-102.7,36.37,-1.4,88.63,0.21,0.67,0.29
-5.0,-116.11,-120.42,-216.95,-32.35,165.0,-0.34,0.48,0.41
-56.0,-115.85,-89.7,-97.75,-72.18,-170.0,0.7,0.85,0.37
-0.0,-100.56,-62.54,36.3,-26.07,-155.0,0.85,0.28,0.99
32.0,-94.92,-63.58,104.34,76.19,-97.5,0.41,0.36,0.76
0.0,-105.9,-100.3,14.16,14.91,95.37,-0.18,0.71,0.63
-5.0,-110.79,-117.34,-225.6,-57.19,69.0,-0.28,0.4,0.13
